Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,ReevalFrequency,b1Mean,b1Variance,b2Mean,b2Variance,finalPerfVar,finalPerformance,seed
0.1,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,8.20479192207085,9.076987023144303,-1633544637
0.1,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.821232759272013,9.229237200479856,1203860059
0.1,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.663360626815371,9.277067903869465,-1369333721
0.1,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.736060213346883,9.239287489861683,1790272857
0.1,250.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.8652342705996015,9.512992357402982,-783463471
0.1,250.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.8266276619698525,9.501427013243243,-622055876
0.1,250.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.853194434621984,9.546166326774605,1096146287
0.1,500.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.83798547485843,9.507871993316883,640378458
0.1,500.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.897549181693711,9.514462283216057,-1668787787
0.1,500.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.757274014935149,9.538348331007649,-1792928955
0.3,250.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.320974234745904,8.50526039727597,1356209931
0.3,250.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.311603473479152,8.461429806449534,-1298082672
0.3,250.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.346371819875873,8.511177608516734,231227762
0.3,500.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.241245296331671,8.483033688132672,771893315
0.3,500.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.287395248899281,8.499619799945604,-1125440768
0.3,500.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.190841931607394,8.444403780569475,-256343451
0.3,750.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.275144877840808,8.501963377588753,-230189879
0.3,750.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.264129320374889,8.482391879608192,34381038
0.3,750.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.239695013643937,8.485864632423963,771730964
0.3,1000.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.252223426178948,8.479842532353645,-437271590
0.0,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,24.75159127361022,7.220924581949755,-627471855
0.0,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,24.64523759275298,7.251283377315016,-1265297993
0.0,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,16.393239619606664,8.661845285634463,1016447752
0.0,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,16.824315329353407,8.621504194622593,24056411
0.0,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,16.638380690772397,8.677148984859615,579988693
0.0,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.703036197531858,9.293941405863224,527244523
