Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,PreferenceBias,ResultCorrelation,b1Mean1,b1Mean2,b1Variance,b2Mean1,b2Mean2,b2Variance,b3Mean1,b3Mean2,b3Variance,b4Mean1,b4Mean2,b4Variance,objPerformance1,objPerformance1Var,objPerformance2,objPerformance2Var,seed,subPerformance,subPerformanceVar
0.35000000000000003,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.123379669107418,1.6884805599596429,8.105836330892604,1.6851891940083037,1623655982,8.113191722166151,1.6197869354670986
0.35000000000000003,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.126245029705665,1.621295180258401,8.101465370294266,1.611056947083945,1877911591,8.121888466423508,1.64564507083972
0.35000000000000003,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.105770098715357,1.6474283051189196,8.129471501284678,1.6337501613038974,565470684,8.112459062591272,1.6696988297557422
0.4,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.878156400279523,1.6080456977021604,7.875233599720463,1.6062545321083566,-1164282357,7.883085378043495,1.5898819176330243
0.4,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.890444552731332,1.649124094609789,7.86398864726865,1.645308930254581,458120821,7.892386604874418,1.6022336199858749
0.4,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8620493667386775,1.5820349305052457,7.885190633261332,1.5961161346732429,615427908,7.857604005009058,1.5797206132755668
0.45,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.646447647743518,1.5540096862080124,7.621912752256525,1.5657960642719033,968281156,7.641295334402259,1.5268948888557348
0.45,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.634898927288131,1.5762791399911125,7.63781107271185,1.602979510516948,-550077326,7.646496738854302,1.5303233259345164
0.45,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.618965949405855,1.5924604149756172,7.657604050594132,1.5826873484145327,1277122949,7.6201313440955785,1.5408602584188813
0.45,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.011649679330588,1.6719857067949278,-5.011649679330588,1.6719857067949273,-1222934888,2.648552586600087,3.454129372135221
0.45,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9914587319704955,1.7286037068335474,-4.9914587319704955,1.7286037068335471,1131531660,2.627800896719547,3.502301811537387
0.45,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.997011938584218,1.7178600005220612,-4.997011938584217,1.7178600005220608,-1505731855,2.6356944387311874,3.5199446764386426
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0005233292608,1.5879478231911388,-5.000523329260801,1.5879478231911386,1877787307,2.3941919337116926,3.5643530052202776
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.980551521025693,1.5809847449397156,-4.980551521025693,1.580984744939716,-846847187,2.3851083621367284,3.477411273476388
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.987327820444959,1.5608191746925824,-4.98732782044496,1.5608191746925826,1672190943,2.3781592187373763,3.5253226113612435
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84501134550103,10.401216075174363,8.847325251863431,10.412710527831786,-836189070,8.850255156918255,10.459089642543821
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82451308138672,10.600620526289239,8.822852175344483,10.603191453068815,313281526,8.837375648058027,10.678818274168012
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81430652070933,10.683682531909998,8.811842909176718,10.640546395229633,-560256807,8.798583815857693,10.635839638085686
0.05,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.481262987262717,2.2416759327571256,9.484664093323897,2.2333942007275964,-693632410,9.497635328547975,2.264774016982241
0.05,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.495861531573233,2.178403622891597,9.47427683747518,2.162537498290934,1694231964,9.491923000669612,2.177226872301255
0.05,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.486400785298695,2.2263779284860368,9.491181396383839,2.2629512026156533,-1525529064,9.497113520072844,2.169659295363009
0.1,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.265314054303591,1.9825094107047037,9.2791049414672,1.9532874396683364,693219797,9.271854118885697,2.0337979553224135
0.1,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.274098303412833,2.013948155303667,9.302148089629503,2.011290610682094,-1477013009,9.305102290985005,1.980599387436613
0.1,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.255067479955825,2.0838572593733162,9.269990694879455,2.064133677353448,1800882138,9.266114564642223,2.030734554519232
0.15000000000000002,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.065853925378113,1.9553449704467438,9.026517700190247,1.9850493300650436,1580212120,9.036641896194501,1.9241680192090076
0.15000000000000002,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.025846045310608,1.9762139462984043,9.058828831228748,1.9942145213791214,-2090131925,9.03562988608504,1.988892574273622
0.15000000000000002,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03684704100954,1.9870539257360735,9.054673601827892,1.9689414358453297,1738753158,9.039707554751711,1.9302672697674055
0.2,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81856003840471,1.8595896400143022,8.826863665231778,1.8637726364616254,1741765881,8.824491670820562,1.9017479425869186
0.2,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.786256660857978,1.8919627259434926,8.846157951522802,1.9507457903100145,1828251760,8.837337141305547,1.8626762816911626
0.2,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.805578776154881,1.8761099544437272,8.828407443286913,1.8764358005382327,1436475510,8.821282131766067,1.8764845827808792
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.598212518726932,1.8016611835584495,8.562159862195086,1.8023161446561045,-499201697,8.602508033244662,1.7931477507959088
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.564260566550677,1.8196178100325144,8.588370577997066,1.8206735311440436,1034507352,8.55996158479187,1.805497088375696
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.574015312956286,1.8375393217879261,8.57899994974083,1.765081608220964,-271353577,8.578909303014592,1.8052387661916183
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.361300911091229,1.7159920287745496,8.341087699170474,1.7553862502885418,-565345430,8.349695931979653,1.775154667497115
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.343472920071767,1.7718801133173758,8.355578386595752,1.7657981996386156,-1190300049,8.343883460428136,1.7805604892535631
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33472885486583,1.775532310002747,8.352392615231643,1.700617103775567,1695309634,8.362244806036761,1.7209683589906712
0.35000000000000003,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.111261846189727,1.702027515195345,8.101888110221838,1.6807202273306139,607392806,8.103257787928316,1.6601480881982082
0.35000000000000003,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.109047389719446,1.6909274649570813,8.125699329971473,1.6568750027478354,689360235,8.113733885519121,1.6916373184472695
0.35000000000000003,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.114244498599236,1.681834756348716,8.12524012650753,1.6991361107131346,-1140503123,8.095819029530942,1.6651916084455674
0.2,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.689176380224774,2.40409211819702,8.684103220270892,2.378403682050683,260979217,8.692555889709157,2.3967533684765865
0.2,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.685522316180528,2.436241721408926,8.677569798899219,2.430766263051185,55269098,8.669157324340855,2.4600798061131774
0.2,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.658161194445036,2.451783485570242,8.658546382273034,2.418528381918319,137129533,8.658195593836535,2.439009812690413
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476950937697875,2.1719215650127803,8.476867246971414,2.165790011130058,2083223816,8.462222627812356,2.1550413216343074
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.486122853015498,2.1749884416943175,8.488462596192619,2.1821098295466914,-1511589703,8.490648737091757,2.190439527912645
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.503552904952928,2.1843332264880444,8.503114536567656,2.1874313705753288,807068741,8.508017824445599,2.1729778014617325
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.275060331276345,1.9221575867160656,8.266593590489961,1.9637865982446976,-1306084462,8.258527990107954,1.9093488381294028
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.245528127430882,1.9883435752136092,8.264158429695135,1.9708142560858932,1847722563,8.246975760916904,1.9906683993831324
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.290685644947656,2.03507017718806,8.285911500012574,1.9861614215428673,-950646423,8.288043398539266,2.009294854059947
0.35000000000000003,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.065751721499366,1.8839360968202072,8.057856192867602,1.8854593687523047,1575738654,8.065601020609034,1.8611927369121386
0.35000000000000003,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04577682430375,1.8783059030315128,8.045769479164875,1.8998213098666852,226279808,8.035550039734256,1.8891741770457928
0.35000000000000003,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035985826757178,1.814603521548024,8.042908526490562,1.8011956987257018,1292397382,8.040269293050839,1.8019199041758729
0.4,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.822056478369872,1.715022256939132,7.8112874575112,1.7570942214366116,-1422229592,7.812317350477374,1.7430330444429156
0.4,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.830446609987465,1.7492326418041853,7.842012240139379,1.7548266838697781,345105664,7.834738645189285,1.7634192111485374
0.4,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.827045600937834,1.7878375012210874,7.816155927390888,1.7997837130630678,194648681,7.8318872037964775,1.7755232064338682
0.45,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61960402586491,1.6773250126926802,7.624051335120597,1.6887270400148493,-213310299,7.631016892651087,1.704963392879894
0.45,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.593950851094305,1.6959368674399564,7.612593973166971,1.6937224823346368,-1788937240,7.6134379033700466,1.6862821182099745
0.45,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6034930387105355,1.6633921552561601,7.592854184864829,1.665140528617542,109132858,7.603608816694164,1.6647419032605248
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.354258166489947,1.6396721888663177,7.3529534979970235,1.6025772841473551,-885490551,7.344461902794798,1.6326413674603069
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3573006684305815,1.6056137855213704,7.350538385813737,1.6022863122501774,-1127824085,7.353905390023546,1.6083934373213518
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38426033709613,1.5747964600303725,7.38844711692867,1.588942224892003,672953835,7.387013892371878,1.5605034698567808
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.203318397669618,8.334421922304836,-2.2119680430128055,7.410819035597075,1045940550,2.10941325197834,7.981440855209624
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.226250432125716,8.420738825249853,-2.224228178955305,7.38244133477927,1518606185,2.129745397202032,8.05243237470652
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.199695392957937,8.44112788948657,-2.183459635911174,7.28186024526482,-230043757,2.1071510201490584,8.092090859560713
0.05,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.066131912250249,5.332430444261198,-4.075592014253287,4.324948338052453,-1182783376,3.6886142807965996,5.416197057199287
0.05,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.089587599072876,5.43183046927489,-4.083188063392281,4.484789470829637,205263802,3.714976802869837,5.505253310513648
0.05,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.092931001847957,5.486972564991378,-4.077301163078764,4.459252496971732,19406486,3.7214502500698217,5.558263493494821
0.1,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479354326209345,4.07680208392515,-4.487212334426953,3.3571291869589293,-1958837767,3.865124057396289,4.425827722432518
0.1,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4910941864501694,4.0537338629738455,-4.466579529316176,3.314367164570777,1823789569,3.872536589064588,4.416653971300834
0.1,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.5,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.484599928419112,4.203665729328236,-4.449788499495433,3.2881688573972756,-790819252,3.8644599582047996,4.549769346363389
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.404331647740727,1.5153952428709636,7.391636752259305,1.5115352892056628,-1181404290,7.402722667798209,1.4815978224000736
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.397329517224991,1.5152802502767175,7.38974848277504,1.5177960873354985,2145772272,7.410307587569847,1.5199858956515135
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.389703625336167,1.5219553732413578,7.405579974663819,1.5201991902760505,-577254486,7.383731700056784,1.4843309575577932
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,-1.0,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9368212278472745,3.460776723074196,-4.9368212278472745,3.460776723074196,-459508266,4.737221357310094,3.6435285251999003
