Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,ReevalFrequency,b1Mean,b1Variance,b2Mean,b2Variance,finalPerfVar,finalPerformance,seed
0.4,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,19.266298117272775,4.907537887288205,1543369127
0.4,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,19.134939236749833,4.864471925603405,1607787305
0.4,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,19.31295137157135,4.960752006695939,467671706
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,3.683931745596836,6.6458346903169225,-1361402969
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,3.564646711276739,6.692014152783483,-612085948
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,3.570335380920203,6.694859810323774,603733658
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,6.603943584563096,5.644275071206868,2087916825
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,6.605954508585164,5.627459061852559,337661465
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,6.587282469268271,5.583025824235679,1514837078
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,8.91316539415996,5.218779939678877,1143993643
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,8.921681763321194,5.221719225739608,1690177612
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,8.783130416013298,5.197975276481455,1088417763
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,16.469027689817338,4.98402301589096,1267905029
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,16.507669402839152,5.013120700206514,-659348749
0.5,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,16.581165470705194,4.997573854395176,-177607476
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,2.362493097769577,6.347470996969465,-996787724
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,2.374324791728009,6.343927917688616,-771452874
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,2.3942741466614677,6.335870773392634,-8775715
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,4.454937625925511,5.555635052305265,1931305225
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,4.47606658686221,5.547498084374517,673109619
