Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,PreferenceBias,ResultCorrelation,b1Mean1,b1Mean2,b1Variance,b2Mean1,b2Mean2,b2Variance,b3Mean1,b3Mean2,b3Variance,b4Mean1,b4Mean2,b4Variance,objPerformance1,objPerformance1Var,objPerformance2,objPerformance2Var,seed,subPerformance,subPerformanceVar
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47415136595692,19.714145856140906,7.458770894627896,19.653650417935786,792665473,7.463731926535773,19.78281531481766
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.399954104312392,19.889481686713573,7.409038406335742,19.899574088210915,787039507,7.401678790246048,19.99642698095705
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.369299148496716,20.248015945753398,7.362508484999955,20.188305840599963,623052511,7.373496102431681,20.361638953399044
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.0,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4360003609014638,8.428193841656581,-2.4280295482926753,7.503391687095214,-460505036,2.3354998164877916,8.146543232576953
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.0,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4819039435576262,8.588031574473083,-2.4999221633411075,7.862750098315114,-1407517533,2.3807929599588578,8.31036281205634
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.0,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48024692536983,8.619625837512784,-2.4888876008887357,7.887647052591554,-237698335,2.3805211381013636,8.33709051721964
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.10000000000000009,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03465223951631,21.68029666354235,7.038495965242598,21.73321495556032,-788613869,7.037077060364594,21.809987081303426
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.10000000000000009,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.118673590913988,21.27733343661819,7.144335575973892,21.38026967052611,460704631,7.135318354290453,21.454990788941895
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.10000000000000009,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.128365868748313,21.376474635679877,7.13227431511429,21.370094021635804,-63029828,7.122472261632818,21.385473711704964
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.10000000000000009,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38942900120911,8.626896806238408,-2.3875522196254284,7.7278386601654345,-991197152,2.294049610698008,8.331763202842886
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.10000000000000009,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.397203853458633,8.543691998305462,-2.401133112859869,7.614144976069823,1484003494,2.3005686829256526,8.252343465015297
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.10000000000000009,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.413941080058598,8.566027544342813,-2.425082302403918,7.746128398481319,-222573105,2.317797825084808,8.283432916763585
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.20000000000000018,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871884644493609,22.699213335442458,6.837039691836579,22.46587543036691,-1397921819,6.854260405601273,22.680852549301704
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.20000000000000018,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.841452987197911,22.551059300541333,6.845646071063452,22.599992062582217,2124059380,6.839847307601937,22.666826680365098
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.20000000000000018,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.922254227748142,22.480131966334323,6.898064482320038,22.289657251223325,-706087060,6.919887803854543,22.52700984336215
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.20000000000000018,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4217177238306786,8.772813802883883,-2.399398226838517,7.663862622610595,-1019444748,2.324522962186158,8.450741952678486
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.20000000000000018,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.336118332900218,8.573606255257875,-2.327610842820586,7.547836086475687,1497148279,2.2415482780422606,8.268955521426555
0.0,1.0,Complete,10.0,2.0,500.0,10000.0,0.5,0.20000000000000018,10.0,-10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3149510464968994,8.534851680231032,-2.296119821724638,7.494943535713492,-1292547456,2.2209166350725367,8.225768359068443
