Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,PreferenceBias,ResultCorrelation,b1Mean1,b1Mean2,b1Variance,b2Mean1,b2Mean2,b2Variance,b3Mean1,b3Mean2,b3Variance,b4Mean1,b4Mean2,b4Variance,objPerformance1,objPerformance1Var,objPerformance2,objPerformance2Var,seed,subPerformance,subPerformanceVar
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,9.974399157091995,1.6354606983968496E-4,9.974399157091995,1.635460698396848E-4,-749035376,9.974399157091996,1.63546069839686E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,9.974282296443883,1.6443506407789958E-4,9.974282296443883,1.644350640779005E-4,-2080849513,9.974282296443883,1.6443506407790096E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9.972342126743467,1.7945805717927232E-4,9.972342126743467,1.7945805717927367E-4,1900135709,9.972342126743467,1.794580571792729E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9.971869899821257,1.9666023676526292E-4,9.971869899821261,1.9666023676526265E-4,790865561,9.97186989982126,1.9666023676526297E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97154709349556,2.0230681947290018E-4,9.971547093495563,2.0230681947290026E-4,985681326,9.97154709349556,2.0230681947290072E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9.971125821182937,1.9806669700879844E-4,9.971125821182937,1.9806669700879958E-4,1665579619,9.971125821182937,1.980666970087993E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,9.968855107224499,2.3111183709247408E-4,9.968855107224497,2.3111183709247297E-4,2068495398,9.968855107224497,2.3111183709247332E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,9.968773994843982,2.2285964786107805E-4,9.968773994843982,2.228596478610777E-4,515284453,9.968773994843982,2.228596478610784E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,9.969655523067978,2.08347274829608E-4,9.969655523067978,2.0834727482960764E-4,-1451664259,9.969655523067976,2.0834727482960813E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96873370344175,2.2311550900139002E-4,9.96873370344175,2.2311550900138945E-4,18572790,9.96873370344175,2.2311550900138896E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96622531732163,2.807247462117583E-4,9.966225317321628,2.807247462117579E-4,1294343326,9.966225317321628,2.8072474621175796E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9.966424319529896,2.6263926666974006E-4,9.966424319529896,2.6263926666974E-4,-922225388,9.966424319529896,2.626392666697399E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9.966077151127822,2.672190554309613E-4,9.96607715112782,2.672190554309615E-4,1599613159,9.966077151127822,2.672190554309617E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9.966349290561853,2.798480045025785E-4,9.966349290561853,2.798480045025779E-4,174508284,9.966349290561853,2.79848004502579E-4
