Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,ReevalFrequency,b1Mean,b1Variance,b2Mean,b2Variance,finalPerfVar,finalPerformance,seed
0.2,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,104.68709891983922,4.706176811245699,209412346
0.2,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,105.01199280665774,4.825317056653044,-296413823
0.225,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,5.280532286627324,5.713541053715091,-17265830
0.225,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,5.127786083470166,5.676634804440823,1831229594
0.225,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,5.269620066258396,5.724017148985599,34621600
0.225,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,30.700085640248325,5.015385947623557,421685292
0.225,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,30.081481111528888,4.906049492365632,2120175369
0.225,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,30.863697692723466,4.943446310581317,-373076425
0.225,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,104.73315685260296,4.847810075017809,1605519202
0.225,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,104.81765404931754,5.0368742943620015,-1724397562
0.225,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,103.2398209776903,4.827929586445989,-2014403523
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.550426115277293,5.67412485903544,-1977514917
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.660540800569862,5.683100414941402,-630797194
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.671702064762672,5.635505310438904,-2088854677
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,29.546226155095834,4.919387670912271,1532339673
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,29.53389529395366,5.06119118389279,602720515
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,29.274670259337594,4.956068348828564,2107827072
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,104.47203045447324,4.8482647318932965,1955925349
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,104.52880324004258,5.03763011078737,309784511
0.25,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,101.60522250527198,4.757871605157585,-1502738376
0.275,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.164264094840883,5.5707897783643,-2045130137
